timestamp,cgroup,stat,N0,N1,N2,N3,N4
2.86102294921875e-06,host,file,52.87890625,74.89453125,2264.3984375,2137.67578125,0.0
2.86102294921875e-06,host,file_mapped,21.703125,66.30859375,2074.89453125,1966.5703125,0.0
2.86102294921875e-06,host,file_dirty,0.328125,0.1796875,2.87890625,0.484375,0.0
2.86102294921875e-06,host,file_writeback,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,host,file_thp,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file,3.47265625,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_mapped,1.23046875,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_dirty,0.04296875,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm0-cg,file,0.0,0.0,2202.73828125,0.0,0.0
2.86102294921875e-06,vm0-cg,file_mapped,0.0,0.0,2014.79296875,0.0,0.0
2.86102294921875e-06,vm0-cg,file_dirty,0.0,0.0,2.875,0.0,0.0
2.86102294921875e-06,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm1-cg,file,0.0,0.0,0.0,2118.41015625,0.0
2.86102294921875e-06,vm1-cg,file_mapped,0.0,0.0,0.0,1954.9375,0.0
2.86102294921875e-06,vm1-cg,file_dirty,0.0,0.0,0.0,0.47265625,0.0
2.86102294921875e-06,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.86102294921875e-06,vm0,file,111.921875,,,,
2.86102294921875e-06,vm0,file_mapped,63.6796875,,,,
2.86102294921875e-06,vm0,file_dirty,3.046875,,,,
2.86102294921875e-06,vm0,file_writeback,0.0,,,,
2.86102294921875e-06,vm0,file_thp,0.0,,,,
2.86102294921875e-06,vm1,file,162.2890625,,,,
2.86102294921875e-06,vm1,file_mapped,63.34375,,,,
2.86102294921875e-06,vm1,file_dirty,2.9453125,,,,
2.86102294921875e-06,vm1,file_writeback,0.0,,,,
2.86102294921875e-06,vm1,file_thp,0.0,,,,
1.0733306407928467,host,file,945.2734375,74.89453125,2357.37890625,2245.67578125,153.76171875
1.0733306407928467,host,file_mapped,594.59375,66.30859375,2159.8828125,2073.765625,139.59375
1.0733306407928467,host,file_dirty,573.08203125,0.1796875,124.35546875,139.37890625,0.0
1.0733306407928467,host,file_writeback,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,host,file_thp,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,virtiofsd,file,898.6171875,0.0,0.0,0.0,0.0
1.0733306407928467,virtiofsd,file_mapped,575.859375,0.0,0.0,0.0,0.0
1.0733306407928467,virtiofsd,file_dirty,574.53515625,0.0,0.0,0.0,0.0
1.0733306407928467,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,vm0-cg,file,0.0,0.0,2295.71875,0.0,0.0
1.0733306407928467,vm0-cg,file_mapped,0.0,0.0,2099.78125,0.0,0.0
1.0733306407928467,vm0-cg,file_dirty,0.0,0.0,124.3515625,0.0,0.0
1.0733306407928467,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.0733306407928467,vm1-cg,file,0.0,0.0,0.0,2226.41015625,153.76171875
1.0733306407928467,vm1-cg,file_mapped,0.0,0.0,0.0,2062.1328125,139.59375
1.0733306407928467,vm1-cg,file_dirty,0.0,0.0,0.0,139.3671875,0.0
1.0733306407928467,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
