timestamp,cgroup,stat,N0,N1,N2,N3,N4
2.384185791015625e-06,host,file,151.625,73.203125,2386.08203125,2277.3515625,0.0
2.384185791015625e-06,host,file_mapped,106.62109375,72.46875,2156.5625,2054.98828125,0.0
2.384185791015625e-06,host,file_dirty,0.27734375,0.06640625,2038.0390625,2050.92578125,0.0
2.384185791015625e-06,host,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,host,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file,2.7890625,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_mapped,1.25390625,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_dirty,0.0390625,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0-cg,file,0.0,0.0,2324.15234375,0.0,0.0
2.384185791015625e-06,vm0-cg,file_mapped,0.0,0.0,2096.171875,0.0,0.0
2.384185791015625e-06,vm0-cg,file_dirty,0.0,0.0,2038.0390625,0.0,0.0
2.384185791015625e-06,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm1-cg,file,0.0,0.0,0.0,2272.4140625,0.0
2.384185791015625e-06,vm1-cg,file_mapped,0.0,0.0,0.0,2051.09765625,0.0
2.384185791015625e-06,vm1-cg,file_dirty,0.0,0.0,0.0,2050.92578125,0.0
2.384185791015625e-06,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0,file,146.046875,,,,
2.384185791015625e-06,vm0,file_mapped,83.22265625,,,,
2.384185791015625e-06,vm0,file_dirty,3.671875,,,,
2.384185791015625e-06,vm0,file_writeback,0.0,,,,
2.384185791015625e-06,vm0,file_thp,0.0,,,,
2.384185791015625e-06,vm1,file,158.9140625,,,,
2.384185791015625e-06,vm1,file_mapped,92.2890625,,,,
2.384185791015625e-06,vm1,file_dirty,3.87890625,,,,
2.384185791015625e-06,vm1,file_writeback,0.0,,,,
2.384185791015625e-06,vm1,file_thp,0.0,,,,
0.978111743927002,host,file,334.7421875,73.203125,2497.42578125,2384.0,26.140625
0.978111743927002,host,file_mapped,202.35546875,72.46875,2248.21484375,2150.80078125,25.37109375
0.978111743927002,host,file_dirty,95.65625,0.06640625,2129.1953125,2146.234375,0.0
0.978111743927002,host,file_writeback,0.0,0.0,0.0,0.0,0.0
0.978111743927002,host,file_thp,0.0,0.0,0.0,0.0,0.0
0.978111743927002,virtiofsd,file,185.90625,0.0,0.0,0.0,0.0
0.978111743927002,virtiofsd,file_mapped,96.98828125,0.0,0.0,0.0,0.0
0.978111743927002,virtiofsd,file_dirty,95.41796875,0.0,0.0,0.0,0.0
0.978111743927002,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
0.978111743927002,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
0.978111743927002,vm0-cg,file,0.0,0.0,2435.49609375,0.0,11.89453125
0.978111743927002,vm0-cg,file_mapped,0.0,0.0,2187.82421875,0.0,11.63671875
0.978111743927002,vm0-cg,file_dirty,0.0,0.0,2129.1953125,0.0,0.0
0.978111743927002,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
0.978111743927002,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
0.978111743927002,vm1-cg,file,0.0,0.0,0.0,2379.0625,14.24609375
0.978111743927002,vm1-cg,file_mapped,0.0,0.0,0.0,2146.91015625,13.734375
0.978111743927002,vm1-cg,file_dirty,0.0,0.0,0.0,2146.234375,0.0
0.978111743927002,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
0.978111743927002,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
0.978111743927002,vm0,file,401.16796875,,,,
0.978111743927002,vm0,file_mapped,83.39453125,,,,
0.978111743927002,vm0,file_dirty,3.79296875,,,,
0.978111743927002,vm0,file_writeback,0.0,,,,
0.978111743927002,vm0,file_thp,0.0,,,,
