timestamp,cgroup,stat,N0,N1,N2,N3,N4
1.9073486328125e-06,host,file,153.7109375,75.54296875,2359.7109375,2236.6171875,0.0
1.9073486328125e-06,host,file_mapped,107.99609375,74.78515625,2134.00390625,2021.76953125,0.0
1.9073486328125e-06,host,file_dirty,0.5703125,0.16015625,2015.48828125,2017.73046875,0.0
1.9073486328125e-06,host,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,host,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file,2.75390625,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_mapped,1.22265625,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_dirty,0.0390625,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0-cg,file,0.0,0.0,2297.7890625,0.0,0.0
1.9073486328125e-06,vm0-cg,file_mapped,0.0,0.0,2073.61328125,0.0,0.0
1.9073486328125e-06,vm0-cg,file_dirty,0.0,0.0,2015.48828125,0.0,0.0
1.9073486328125e-06,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm1-cg,file,0.0,0.0,0.0,2231.67578125,0.0
1.9073486328125e-06,vm1-cg,file_mapped,0.0,0.0,0.0,2017.87890625,0.0
1.9073486328125e-06,vm1-cg,file_dirty,0.0,0.0,0.0,2017.7265625,0.0
1.9073486328125e-06,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0,file,153.88671875,,,,
1.9073486328125e-06,vm0,file_mapped,88.5,,,,
1.9073486328125e-06,vm0,file_dirty,3.94140625,,,,
1.9073486328125e-06,vm0,file_writeback,0.0,,,,
1.9073486328125e-06,vm0,file_thp,0.0,,,,
1.9073486328125e-06,vm1,file,155.56640625,,,,
1.9073486328125e-06,vm1,file_mapped,95.72265625,,,,
1.9073486328125e-06,vm1,file_dirty,3.95703125,,,,
1.9073486328125e-06,vm1,file_writeback,0.0,,,,
1.9073486328125e-06,vm1,file_thp,0.0,,,,
1.3078765869140625,host,file,848.265625,75.54296875,2535.56640625,2370.3046875,244.15625
1.3078765869140625,host,file_mapped,553.79296875,74.78515625,2284.296875,2140.42578125,242.5703125
1.3078765869140625,host,file_dirty,446.14453125,0.05078125,2164.546875,2134.3515625,0.0
1.3078765869140625,host,file_writeback,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,host,file_thp,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,virtiofsd,file,699.80859375,0.0,0.0,0.0,0.0
1.3078765869140625,virtiofsd,file_mapped,449.1484375,0.0,0.0,0.0,0.0
1.3078765869140625,virtiofsd,file_dirty,447.80859375,0.0,0.0,0.0,0.0
1.3078765869140625,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,vm0-cg,file,0.0,0.0,2473.64453125,0.0,76.98828125
1.3078765869140625,vm0-cg,file_mapped,0.0,0.0,2223.90625,0.0,76.96875
1.3078765869140625,vm0-cg,file_dirty,0.0,0.0,2164.546875,0.0,0.0
1.3078765869140625,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,vm1-cg,file,0.0,0.0,0.0,2365.36328125,167.16796875
1.3078765869140625,vm1-cg,file_mapped,0.0,0.0,0.0,2136.53515625,165.6015625
1.3078765869140625,vm1-cg,file_dirty,0.0,0.0,0.0,2134.3515625,0.0
1.3078765869140625,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.3078765869140625,vm0,file,581.578125,,,,
1.3078765869140625,vm0,file_mapped,88.796875,,,,
1.3078765869140625,vm0,file_dirty,4.05078125,,,,
1.3078765869140625,vm0,file_writeback,0.0,,,,
1.3078765869140625,vm0,file_thp,0.0,,,,
1.3078765869140625,vm1,file,954.73828125,,,,
1.3078765869140625,vm1,file_mapped,95.98046875,,,,
1.3078765869140625,vm1,file_dirty,4.0546875,,,,
1.3078765869140625,vm1,file_writeback,0.0,,,,
1.3078765869140625,vm1,file_thp,0.0,,,,
2.54449725151062,host,file,3623.03515625,75.55078125,2631.36328125,2429.40234375,1181.40625
2.54449725151062,host,file_mapped,2343.70703125,74.78515625,2381.28125,2199.5234375,1179.8671875
2.54449725151062,host,file_dirty,2235.609375,0.05078125,2261.52734375,2184.01171875,0.0
2.54449725151062,host,file_writeback,0.0,0.0,0.0,0.0,0.0
2.54449725151062,host,file_thp,0.0,0.0,0.0,0.0,0.0
2.54449725151062,virtiofsd,file,3473.953125,0.0,0.0,0.0,0.0
2.54449725151062,virtiofsd,file_mapped,2238.46875,0.0,0.0,0.0,0.0
2.54449725151062,virtiofsd,file_dirty,2236.67578125,0.0,0.0,0.0,0.0
2.54449725151062,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.54449725151062,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.54449725151062,vm0-cg,file,0.0,0.0,2569.44140625,0.0,76.98828125
2.54449725151062,vm0-cg,file_mapped,0.0,0.0,2320.890625,0.0,76.96875
2.54449725151062,vm0-cg,file_dirty,0.0,0.0,2261.52734375,0.0,0.0
2.54449725151062,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.54449725151062,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.54449725151062,vm1-cg,file,0.0,0.0,0.0,2424.4609375,1104.41796875
2.54449725151062,vm1-cg,file_mapped,0.0,0.0,0.0,2195.6328125,1102.8984375
2.54449725151062,vm1-cg,file_dirty,0.0,0.0,0.0,2184.01171875,0.0
2.54449725151062,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.54449725151062,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.54449725151062,vm0,file,1514.43359375,,,,
2.54449725151062,vm0,file_mapped,89.19140625,,,,
2.54449725151062,vm0,file_dirty,4.1796875,,,,
2.54449725151062,vm0,file_writeback,0.0,,,,
2.54449725151062,vm0,file_thp,0.0,,,,
2.54449725151062,vm1,file,1867.0703125,,,,
2.54449725151062,vm1,file_mapped,96.18359375,,,,
2.54449725151062,vm1,file_dirty,4.2734375,,,,
2.54449725151062,vm1,file_writeback,0.0,,,,
2.54449725151062,vm1,file_thp,0.0,,,,
3.6541268825531006,host,file,6110.78515625,75.55078125,2683.51953125,2508.984375,1990.69140625
3.6541268825531006,host,file_mapped,3977.89453125,74.78515625,2437.6015625,2279.44140625,1989.0859375
3.6541268825531006,host,file_dirty,3869.6953125,0.05078125,2317.078125,2256.69921875,0.0
3.6541268825531006,host,file_writeback,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,host,file_thp,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,virtiofsd,file,5963.328125,0.0,0.0,0.0,0.0
3.6541268825531006,virtiofsd,file_mapped,3873.35546875,0.0,0.0,0.0,0.0
3.6541268825531006,virtiofsd,file_dirty,3871.4765625,0.0,0.0,0.0,0.0
3.6541268825531006,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,vm0-cg,file,0.0,0.0,2621.59765625,0.0,165.234375
3.6541268825531006,vm0-cg,file_mapped,0.0,0.0,2377.2109375,0.0,164.84375
3.6541268825531006,vm0-cg,file_dirty,0.0,0.0,2317.078125,0.0,0.0
3.6541268825531006,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,vm1-cg,file,0.0,0.0,0.0,2504.04296875,1825.45703125
3.6541268825531006,vm1-cg,file_mapped,0.0,0.0,0.0,2275.55078125,1824.2421875
3.6541268825531006,vm1-cg,file_dirty,0.0,0.0,0.0,2256.69921875,0.0
3.6541268825531006,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
3.6541268825531006,vm0,file,2400.93359375,,,,
3.6541268825531006,vm0,file_mapped,89.28515625,,,,
3.6541268825531006,vm0,file_dirty,4.2890625,,,,
3.6541268825531006,vm0,file_writeback,0.0,,,,
3.6541268825531006,vm0,file_thp,0.0,,,,
3.6541268825531006,vm1,file,2703.59375,,,,
3.6541268825531006,vm1,file_mapped,96.3828125,,,,
3.6541268825531006,vm1,file_dirty,4.37890625,,,,
3.6541268825531006,vm1,file_writeback,0.0,,,,
3.6541268825531006,vm1,file_thp,0.0,,,,
4.788203477859497,host,file,8841.5078125,75.55078125,2728.7265625,2568.94140625,2905.54296875
4.788203477859497,host,file_mapped,5747.12109375,74.78515625,2482.1875,2341.07421875,2903.93359375
4.788203477859497,host,file_dirty,5638.97265625,0.05078125,2356.33984375,2314.49609375,0.0
4.788203477859497,host,file_writeback,0.0,0.0,0.0,0.0,0.0
4.788203477859497,host,file_thp,0.0,0.0,0.0,0.0,0.0
4.788203477859497,virtiofsd,file,8690.55078125,0.0,0.0,0.0,0.0
4.788203477859497,virtiofsd,file_mapped,5640.34765625,0.0,0.0,0.0,0.0
4.788203477859497,virtiofsd,file_dirty,5638.50390625,0.0,0.0,0.0,0.0
4.788203477859497,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
4.788203477859497,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
4.788203477859497,vm0-cg,file,0.0,0.0,2666.8359375,0.0,694.94140625
4.788203477859497,vm0-cg,file_mapped,0.0,0.0,2421.82421875,0.0,693.35546875
4.788203477859497,vm0-cg,file_dirty,0.0,0.0,2356.33984375,0.0,0.0
4.788203477859497,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
4.788203477859497,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
4.788203477859497,vm1-cg,file,0.0,0.0,0.0,2564.0,2213.5703125
4.788203477859497,vm1-cg,file_mapped,0.0,0.0,0.0,2337.18359375,2213.55078125
4.788203477859497,vm1-cg,file_dirty,0.0,0.0,0.0,2314.49609375,0.0
4.788203477859497,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
4.788203477859497,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
4.788203477859497,vm0,file,3422.09765625,,,,
4.788203477859497,vm0,file_mapped,89.44921875,,,,
4.788203477859497,vm0,file_dirty,4.42578125,,,,
4.788203477859497,vm0,file_writeback,0.0,,,,
4.788203477859497,vm0,file_thp,0.0,,,,
4.788203477859497,vm1,file,3592.86328125,,,,
4.788203477859497,vm1,file_mapped,96.453125,,,,
4.788203477859497,vm1,file_dirty,4.4765625,,,,
4.788203477859497,vm1,file_writeback,0.0,,,,
4.788203477859497,vm1,file_thp,0.0,,,,
5.961198329925537,host,file,11707.69921875,75.55078125,2792.5390625,2598.32421875,3905.90234375
5.961198329925537,host,file_mapped,7563.19921875,74.78515625,2544.484375,2377.328125,3904.421875
5.961198329925537,host,file_dirty,7455.06640625,0.05078125,2408.7265625,2350.82421875,0.0
5.961198329925537,host,file_writeback,0.0,0.0,0.0,0.0,0.0
5.961198329925537,host,file_thp,0.0,0.0,0.0,0.0,0.0
5.961198329925537,virtiofsd,file,11560.9921875,0.0,0.0,0.0,0.0
5.961198329925537,virtiofsd,file_mapped,7458.75,0.0,0.0,0.0,0.0
5.961198329925537,virtiofsd,file_dirty,7456.9609375,0.0,0.0,0.0,0.0
5.961198329925537,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
5.961198329925537,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
5.961198329925537,vm0-cg,file,0.0,0.0,2730.65234375,0.0,1695.92578125
5.961198329925537,vm0-cg,file_mapped,0.0,0.0,2484.1484375,0.0,1694.34375
5.961198329925537,vm0-cg,file_dirty,0.0,0.0,2408.7421875,0.0,0.0
5.961198329925537,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
5.961198329925537,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
5.961198329925537,vm1-cg,file,0.0,0.0,0.0,2593.3828125,2213.5703125
5.961198329925537,vm1-cg,file_mapped,0.0,0.0,0.0,2373.4375,2213.55078125
5.961198329925537,vm1-cg,file_dirty,0.0,0.0,0.0,2350.82421875,0.0
5.961198329925537,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
5.961198329925537,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
5.961198329925537,vm0,file,4359.10546875,,,,
5.961198329925537,vm0,file_mapped,89.53125,,,,
5.961198329925537,vm0,file_dirty,4.52734375,,,,
5.961198329925537,vm0,file_writeback,0.0,,,,
5.961198329925537,vm0,file_thp,0.0,,,,
5.961198329925537,vm1,file,4514.11328125,,,,
5.961198329925537,vm1,file_mapped,96.6953125,,,,
5.961198329925537,vm1,file_dirty,4.59765625,,,,
5.961198329925537,vm1,file_writeback,0.0,,,,
5.961198329925537,vm1,file_thp,0.0,,,,
7.121050119400024,host,file,14216.42578125,75.55859375,2821.5625,2684.234375,4721.3828125
7.121050119400024,host,file_mapped,9213.09765625,74.78515625,2580.328125,2465.58984375,4719.78515625
7.121050119400024,host,file_dirty,9104.94921875,0.01171875,2436.4296875,2439.1171875,0.0
7.121050119400024,host,file_writeback,0.0,0.0,0.0,0.0,0.0
7.121050119400024,host,file_thp,0.0,0.0,0.0,0.0,0.0
7.121050119400024,virtiofsd,file,14065.46875,0.0,0.0,0.0,0.0
7.121050119400024,virtiofsd,file_mapped,9106.32421875,0.0,0.0,0.0,0.0
7.121050119400024,virtiofsd,file_dirty,9104.5390625,0.0,0.0,0.0,0.0
7.121050119400024,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
7.121050119400024,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
7.121050119400024,vm0-cg,file,0.0,0.0,2759.67578125,0.0,2510.77734375
7.121050119400024,vm0-cg,file_mapped,0.0,0.0,2519.96875,0.0,2509.203125
7.121050119400024,vm0-cg,file_dirty,0.0,0.0,2436.4296875,0.0,0.0
7.121050119400024,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
7.121050119400024,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
7.121050119400024,vm1-cg,file,0.0,0.0,0.0,2679.29296875,2213.5703125
7.121050119400024,vm1-cg,file_mapped,0.0,0.0,0.0,2461.69921875,2213.55078125
7.121050119400024,vm1-cg,file_dirty,0.0,0.0,0.0,2439.1171875,0.0
7.121050119400024,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
7.121050119400024,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
7.121050119400024,vm0,file,5358.984375,,,,
7.121050119400024,vm0,file_mapped,89.6171875,,,,
7.121050119400024,vm0,file_dirty,4.63671875,,,,
7.121050119400024,vm0,file_writeback,0.0,,,,
7.121050119400024,vm0,file_thp,0.0,,,,
7.121050119400024,vm1,file,5503.12109375,,,,
7.121050119400024,vm1,file_mapped,96.7578125,,,,
7.121050119400024,vm1,file_dirty,4.6875,,,,
7.121050119400024,vm1,file_writeback,0.0,,,,
7.121050119400024,vm1,file_thp,0.0,,,,
8.354039192199707,host,file,17085.1171875,75.55859375,2909.61328125,2794.37890625,5704.00390625
8.354039192199707,host,file_mapped,11049.76953125,74.78515625,2672.86328125,2576.8046875,5702.44140625
8.354039192199707,host,file_dirty,10941.4921875,0.01171875,2519.265625,2550.3046875,0.0
8.354039192199707,host,file_writeback,0.0,0.0,0.0,0.0,0.0
8.354039192199707,host,file_thp,0.0,0.0,0.0,0.0,0.0
8.354039192199707,virtiofsd,file,16938.11328125,0.0,0.0,0.0,0.0
8.354039192199707,virtiofsd,file_mapped,10944.58984375,0.0,0.0,0.0,0.0
8.354039192199707,virtiofsd,file_dirty,10942.671875,0.0,0.0,0.0,0.0
8.354039192199707,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
8.354039192199707,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
8.354039192199707,vm0-cg,file,0.0,0.0,2847.69140625,0.0,3490.43359375
8.354039192199707,vm0-cg,file_mapped,0.0,0.0,2612.47265625,0.0,3488.890625
8.354039192199707,vm0-cg,file_dirty,0.0,0.0,2519.265625,0.0,0.0
8.354039192199707,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
8.354039192199707,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
8.354039192199707,vm1-cg,file,0.0,0.0,0.0,2789.4375,2213.5703125
8.354039192199707,vm1-cg,file_mapped,0.0,0.0,0.0,2572.9140625,2213.55078125
8.354039192199707,vm1-cg,file_dirty,0.0,0.0,0.0,2550.3046875,0.0
8.354039192199707,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
8.354039192199707,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
8.354039192199707,vm0,file,6294.796875,,,,
8.354039192199707,vm0,file_mapped,89.8203125,,,,
8.354039192199707,vm0,file_dirty,4.76171875,,,,
8.354039192199707,vm0,file_writeback,0.0,,,,
8.354039192199707,vm0,file_thp,0.0,,,,
8.354039192199707,vm1,file,6259.23828125,,,,
8.354039192199707,vm1,file_mapped,96.875,,,,
