timestamp,cgroup,stat,N0,N1,N2,N3,N4
2.384185791015625e-06,host,file,18.2734375,118.7734375,2268.890625,2142.26171875,0.0
2.384185791015625e-06,host,file_mapped,11.25390625,84.62890625,2079.671875,1965.53125,0.0
2.384185791015625e-06,host,file_dirty,0.07421875,0.171875,10.06640625,291.98828125,0.0
2.384185791015625e-06,host,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,host,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file,3.9296875,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_mapped,1.25390625,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_dirty,0.04296875,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0-cg,file,0.0,0.0,2207.20703125,0.0,0.0
2.384185791015625e-06,vm0-cg,file_mapped,0.0,0.0,2019.56640625,0.0,0.0
2.384185791015625e-06,vm0-cg,file_dirty,0.0,0.0,10.06640625,0.0,0.0
2.384185791015625e-06,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm1-cg,file,0.0,0.0,0.0,2132.96875,0.0
2.384185791015625e-06,vm1-cg,file_mapped,0.0,0.0,0.0,1961.51953125,0.0
2.384185791015625e-06,vm1-cg,file_dirty,0.0,0.0,0.0,291.984375,0.0
2.384185791015625e-06,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
2.384185791015625e-06,vm0,file,117.65234375,,,,
2.384185791015625e-06,vm0,file_mapped,68.70703125,,,,
2.384185791015625e-06,vm0,file_dirty,3.3359375,,,,
2.384185791015625e-06,vm0,file_writeback,0.0,,,,
2.384185791015625e-06,vm0,file_thp,0.0,,,,
2.384185791015625e-06,vm1,file,116.453125,,,,
2.384185791015625e-06,vm1,file_mapped,68.0390625,,,,
2.384185791015625e-06,vm1,file_dirty,3.25,,,,
2.384185791015625e-06,vm1,file_writeback,0.0,,,,
2.384185791015625e-06,vm1,file_thp,0.0,,,,
0.9747557640075684,host,file,290.02734375,118.7734375,2345.28515625,2222.765625,109.97265625
0.9747557640075684,host,file_mapped,180.16796875,84.62890625,2150.0078125,2041.55078125,99.0
0.9747557640075684,host,file_dirty,168.94140625,0.171875,106.80859375,370.765625,0.0
0.9747557640075684,host,file_writeback,0.0,0.0,0.0,0.0,0.0
0.9747557640075684,host,file_thp,0.0,0.0,0.0,0.0,0.0
0.9747557640075684,virtiofsd,file,279.43359375,0.0,0.0,0.0,0.0
0.9747557640075684,virtiofsd,file_mapped,172.44921875,0.0,0.0,0.0,0.0
0.9747557640075684,virtiofsd,file_dirty,171.23828125,0.0,0.0,0.0,0.0
0.9747557640075684,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
0.9747557640075684,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
