timestamp,cgroup,stat,N0,N1,N2,N3,N4
1.9073486328125e-06,host,file,148.60546875,73.28125,2306.5859375,2192.79296875,0.0
1.9073486328125e-06,host,file_mapped,103.2265625,72.58203125,2105.0703125,2005.47265625,0.0
1.9073486328125e-06,host,file_dirty,0.51171875,0.1640625,1986.27734375,2001.46875,0.0
1.9073486328125e-06,host,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,host,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file,2.78515625,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_mapped,1.22265625,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_dirty,0.04296875,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,virtiofsd,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0-cg,file,0.0,0.0,2244.66015625,0.0,0.0
1.9073486328125e-06,vm0-cg,file_mapped,0.0,0.0,2044.68359375,0.0,0.0
1.9073486328125e-06,vm0-cg,file_dirty,0.0,0.0,1986.2734375,0.0,0.0
1.9073486328125e-06,vm0-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm1-cg,file,0.0,0.0,0.0,2187.859375,0.0
1.9073486328125e-06,vm1-cg,file_mapped,0.0,0.0,0.0,2001.5859375,0.0
1.9073486328125e-06,vm1-cg,file_dirty,0.0,0.0,0.0,2001.46484375,0.0
1.9073486328125e-06,vm1-cg,file_writeback,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm1-cg,file_thp,0.0,0.0,0.0,0.0,0.0
1.9073486328125e-06,vm0,file,121.37890625,,,,
1.9073486328125e-06,vm0,file_mapped,71.4375,,,,
1.9073486328125e-06,vm0,file_dirty,3.27734375,,,,
1.9073486328125e-06,vm0,file_writeback,0.0,,,,
1.9073486328125e-06,vm0,file_thp,0.0,,,,
1.9073486328125e-06,vm1,file,135.92578125,,,,
1.9073486328125e-06,vm1,file_mapped,82.08984375,,,,
1.9073486328125e-06,vm1,file_dirty,3.4921875,,,,
1.9073486328125e-06,vm1,file_writeback,0.0,,,,
1.9073486328125e-06,vm1,file_thp,0.0,,,,
0.9726970195770264,host,file,148.60546875,73.2890625,2432.31640625,2321.2109375,373.93359375
0.9726970195770264,host,file_mapped,103.2265625,72.58203125,2208.109375,2104.203125,372.34375
